
﻿🇨🇳卫视高清,#genre#
20美元Real Thai Massage and blowjob with sperm swollow,http://1244.vod.redtraffic.xyz/ph5a03d56928597/play.m3u8
21,https://2.ddyunbo.com/20191004/3T6aTxbN/index.m3u8
22,https://2.ddyunbo.com/20191004/GKWK7Q5F/index.m3u8
22) Molly (a.k.a Regina CL-Erotic),http://12204.vod.adultiptv.net/ph59e72adcd4c2f/play.m3u8
23,https://2.ddyunbo.com/20191004/HjrnnnDD/index.m3u8
23分鐘內29眼滾動高潮和40次累加載荷,http://10238.vod.redtraffic.xyz/ph597e34fc0c254/play.m3u8

🇹🇼台湾红松,#genre#
Biza Media,https://cdn1.ibizastream.biz:441/free/Stream1/playlist.m3u8

Blue Hustler 18+,http://srv1.roshen.live/70s5oC8mvp/mpegts?token=qnNUnXdwRyvUqPLo
Babestation,http://sdn-global-live-streaming-packager-cache-3qsdn.akamaized.net/9528/9528_264_live.m3u8
XXX : CONNECT XXX,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126172
XXX : CONNECT XXX 1,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126173
XXX : CONNECT XXX 2,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126174
XXX : CONNECT XXX 3,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126175
XXX : CONNECT XXX 4,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126176
XXX : CONNECT XXX 5,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126177
XXX : CONNECT XXX 6,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126178
XXX : CONNECT XXX 7,http://meumd.com:80/CharleiEvangelista/qe8WCOCT/126179
蓝色骗子,http://schnupfistreamer.hopto.me:55875/kikiSat/LlpAxpCFdu/688
欧1,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/chunklist_w1869403172_b1896000.m3u8
欧1,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8

EROX,http://94.229.250.73:8008/play/a002
Eroxxxhd,http://94.229.250.73:8008/play/a002
XXL,http://85.14.32.15:8801/udp/224.100.1.151:56000
欧美2[1280*720],http://live.redtraffic.xyz/threesome.m3u8?fluxuslust.m3u8
欧美5[1280*720],http://live.redtraffic.xyz/pov.m3u8?fluxuslust.m3u8
欧美7[1280*720],http://live.redtraffic.xyz/lesbian.m3u8?fluxuslust.m3u8
欧美8[1280*720],http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8
欧美9[1280*720],http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
欧美12[1280*720],http://live.redtraffic.xyz/bigass.m3u8?fluxuslust.m3u8
三本道,https://vip4.ddyunbo.com/20210210/IjSENz6s/index.m3u8
二本道,https://vip4.ddyunbo.com/20210209/dEzJjeSU/index.m3u8
一本道,https://vip4.ddyunbo.com/20210208/6LaKp6lZ/index.m3u8



1,http://ott3.alwaysdata.net/live/lv.php?id=32
2,http://ott3.alwaysdata.net/live/lv.php?id=31
3,http://ott3.alwaysdata.net/live/lv.php?id=30
4,http://ott3.alwaysdata.net/live/lv.php?id=29
5,http://ott3.alwaysdata.net/live/lv.php?id=28
6,http://ott3.alwaysdata.net/live/lv.php?id=27
 7,http://ott3.alwaysdata.net/live/lv.php?id=26
8,http://ott3.alwaysdata.net/live/lv.php?id=25
9,http://ott3.alwaysdata.net/live/lv.php?id=24

蓝色骗子,http://schnupfistreamer.hopto.me:55875/kikiSat/LlpAxpCFdu/688

三本道,https://vip4.ddyunbo.com/20210210/IjSENz6s/index.m3u8
二本道,https://vip4.ddyunbo.com/20210209/dEzJjeSU/index.m3u8
一本道,https://vip4.ddyunbo.com/20210208/6LaKp6lZ/index.m3u8
Vod1,https://pornercdns.com/hls/0067000/67291/fullhd/fullhd.m3u8
Vod2,https://pornercdns.com/hls/0073000/73268/hd/hd.m3u8
Vod3,https://pornercdns.com/hls/0073000/73269/hd/hd.m3u8
Vod4,https://pornercdns.com/hls/0073000/73270/hd/hd.m3u8
Vod5,https://pornercdns.com/hls/0073000/73271/hd/hd.m3u8
Vod6,https://pornercdns.com/hls/0073000/73272/hd/hd.m3u8
Vod7,https://pornercdns.com/hls/0073000/73273/hd/hd.m3u8

台湾,#genre#
CNN,mitv://ns2.hellotvvod.com:9906/def43e83134342b98955b617c1a310ec
      民視,mitv://ns2.hellotvvod.com:9906/204988a9c4374f1fb9694ae9a6871539
      人間衛視,mitv://ns2.hellotvvod.com:9906/a170f2993a1749108a8f527e0b10a6c2
      台視,mitv://ns2.hellotvvod.com:9906/bec1505e9d064d9b8d410a1cfbed71b4
      大愛,mitv://ns2.hellotvvod.com:9906/7734e67985e4449eade0c7ed8ad2254e
      中視,mitv://ns2.hellotvvod.com:9906/8a4f326d32134b7c964f2647ac11bc80
      霹靂台灣台,mitv://ns2.hellotvvod.com:9906/d3238649ace448a5a224783a7281fa6a
      華視,mitv://ns2.hellotvvod.com:9906/f4a5d31c838b4438a26cf1440830b150
      公視,mitv://ns2.hellotvvod.com:9906/726d21c8b1424801bd7be79f1bdb3405
      好消息,mitv://ns2.hellotvvod.com:9906/237e06fa28c14f14a61018e2a04803dd
      原住民電視台,mitv://ns2.hellotvvod.com:9906/bb097aa65c4e4453a5b8dbe286502977
      客家電視台,mitv://ns2.hellotvvod.com:9906/5f2e8fb44e6842e4bcf491bf694202cc
      國家地理頻道,mitv://ns2.hellotvvod.com:9906/4d8fd18a478b4851af3068f5a96eb28a
      探索頻道,mitv://ns2.hellotvvod.com:9906/cecadee909a841d08bf57f33ecf63ac4
      TLC旅遊生活,mitv://ns2.hellotvvod.com:9906/1022d669637248cd9c8cc4c580128b80
      動物星球,mitv://ns2.hellotvvod.com:9906/0bd8ba31f0464c73a7cbc289b231e1c2
      CN卡通頻道,mitv://ns2.hellotvvod.com:9906/d515723f978d498d94d118ec3a45d9bb
      MOMO親子台,mitv://ns2.hellotvvod.com:9906/4038df9ed2294d39bb78f9294a567fc0
      東森幼幼台,mitv://ns2.hellotvvod.com:9906/f3e6c78c743c469c9ce1d0804d40aad5
      緯來綜合台,mitv://ns2.hellotvvod.com:9906/2cf4eb5243a046c8a48d8d7a1672ce90
      八大第一台,mitv://ns2.hellotvvod.com:9906/d7d7c477e0b64f1399dac85dcd35ab9f
      八大綜合台,mitv://ns2.hellotvvod.com:9906/c76ee5ebee574b85a6e1df5877cbfb71
      三立台灣台,mitv://ns2.hellotvvod.com:9906/e77365a29f3a41ddbcdee1ee1dacee7a
      三立都會台,mitv://ns2.hellotvvod.com:9906/abe12a4004724852822aa7a3dffaf3d8
      東森綜合台,mitv://ns2.hellotvvod.com:9906/d66bfbafbd234bd1820eea762eff3c1a
      超視,mitv://ns2.hellotvvod.com:9906/edd645ce5aa2475f905f027a54c9a8db
      中天綜合台,mitv://ns2.hellotvvod.com:9906/0e26bbe2c2bf428d934bf07effa8a49a
      中天娛樂台,mitv://ns2.hellotvvod.com:9906/375b0d56c1664a998396e294247fa13a
      東森戲劇台,mitv://ns2.hellotvvod.com:9906/e572e883b3444da0976d7f6cbb681979
      八大戲劇台,mitv://ns2.hellotvvod.com:9906/bd798be6dd73438fbd40531dec82f259
      TVBS歡樂台,mitv://ns2.hellotvvod.com:9906/c1772616c37e4655ac6460f6d1ca5c87
      緯來戲劇台,mitv://ns2.hellotvvod.com:9906/f590483f4f984b0992b6ac433c51ab5a
      高點綜合台,mitv://ns2.hellotvvod.com:9906/9158212c6154422b946cb1fb2ecb666a
      BBC World News,mitv://ns2.hellotvvod.com:9906/ee215810ef2e48899ba99cca8635fa82
      Al Jazeera English,mitv://ns2.hellotvvod.com:9906/de33d42e22a946c0947d590f48e87e1b
      CNBC,mitv://ns2.hellotvvod.com:9906/056ef8d8e7664fd492a9b8abac5e1185
      Bloomberg TV,mitv://ns2.hellotvvod.com:9906/81b94db5b01b4404aa8e3fc40eb55cee
      HITS,mitv://ns2.hellotvvod.com:9906/2146d3b0a7d04a78bc2b824125166099
      壹電視新聞台,mitv://ns2.hellotvvod.com:9906/3f9a9f9652c44eb1a5bdc9ca5b0ef3dd
      年代新聞,mitv://ns2.hellotvvod.com:9906/247296d0389743b1b8a6bd10a695f468
      東森新聞台,mitv://ns2.hellotvvod.com:9906/953c80a12b7c4103bb45d3b0e0b21014
      中天新聞台,mitv://ns2.hellotvvod.com:9906/622fa4b2e44f443aa2ce813022a610ab
      民視新聞台,mitv://ns2.hellotvvod.com:9906/1053bb73a56a488fa366b4ff89b57c9c
      三立新聞台,mitv://ns2.hellotvvod.com:9906/a716a3cd607744668affe24459f50a65
      TVBS新聞台,mitv://ns2.hellotvvod.com:9906/6a88c6ab9bf64b878c765a81ee67057c
      TVBS,mitv://ns2.hellotvvod.com:9906/ce041db129b64689be725de589cab39c
      東森財經新聞台,mitv://ns2.hellotvvod.com:9906/d360883700274b009077183e76707b9e
      非凡新聞台,mitv://ns2.hellotvvod.com:9906/96e75a7747e4473ebd68082a284da4be
      衛視電影台,mitv://ns2.hellotvvod.com:9906/e7a8e598ca434ab3839e72298b151e11
      東森電影台,mitv://ns2.hellotvvod.com:9906/c20768ca8cc549cc96f3b1d0bae7a79b
      緯來電影台,mitv://ns2.hellotvvod.com:9906/4cb328e7a4bb4faa92daf973c8f1e556
      龍祥電影,mitv://ns2.hellotvvod.com:9906/46f3ba5c4ba040fd922b7d507432c59f
      HBO,mitv://ns2.hellotvvod.com:9906/74dc28888c2546e8b9161f15bac7f793
      東森洋片台,mitv://ns2.hellotvvod.com:9906/3eb36d6913a74b8186cfa912a90ffdcb
      AXN,mitv://ns2.hellotvvod.com:9906/120afa9c503947ddaffa9da9246abd80
      好萊塢電影台,mitv://ns2.hellotvvod.com:9906/710a44fc4caa4fc5a9c9d242dcee0a24
      CINEMAX,mitv://ns2.hellotvvod.com:9906/82954cd8c43e48409bbe76937b0e8033
      緯來育樂台,mitv://ns2.hellotvvod.com:9906/c2ba40c2d5624dc89eb75b9473185b1d
      緯來體育台,mitv://ns2.hellotvvod.com:9906/d6044e59197040fcb38f536e3d2fb2f2
      ELEVEN體育1台,mitv://ns2.hellotvvod.com:9906/02b675ad45734744a7b69174cbaa9e27
      緯來日本,mitv://ns2.hellotvvod.com:9906/bf0d0f1b1d9340649a5218dfdcc07517
      國興衛視,mitv://ns2.hellotvvod.com:9906/145f05208ab74b6096e57ee41dea2c4f
      FOX,mitv://ns2.hellotvvod.com:9906/05fd99a52656454cbe04052bec146a8b
      Z頻道,mitv://ns2.hellotvvod.com:9906/52f346db596e476bacaa75d43b1f0884
      Animax,mitv://ns2.hellotvvod.com:9906/96bfa285388a4fccb1207a38d627646a
      尼克兒童頻道,mitv://ns2.hellotvvod.com:9906/ee4ce67d00284f4d9c128e2b46194fff
      MTV,mitv://ns2.hellotvvod.com:9906/fe997fef80da4b0fb12208d651e24cbb
      八大娛樂台,mitv://ns2.hellotvvod.com:9906/9b6b5d0aae85497d9ac3520ef3617def
      三立iNEWS,mitv://ns2.hellotvvod.com:9906/c9de4df8aa64488f9aa1bac23a385339
      龍華偶像,mitv://ns2.hellotvvod.com:9906/548faba2957d4b479eb2bba0de5c0f46
      Arirang,mitv://ns2.hellotvvod.com:9906/9389bed29be644aba20880febc5f4114
      tvN,mitv://ns2.hellotvvod.com:9906/15ace41b2dad47f980e980d90d64b78a
      DW,mitv://ns2.hellotvvod.com:9906/7411e3bd280e4f29a89569ff9676bbd0
      France24,mitv://ns2.hellotvvod.com:9906/0bb39f4a5c5f4dacb90ca4a91231980f
      非凡商業台,mitv://ns2.hellotvvod.com:9906/54101535bed244c08b9c3912a47e7fd1
      公視3台,mitv://ns2.hellotvvod.com:9906/21b83df2d0654389a35581b2ca4b5aac
      大愛2台,mitv://ns2.hellotvvod.com:9906/82766445bcdb4e93aa0acabd91eb47c1
      ELTV生活英語台,mitv://ns2.hellotvvod.com:9906/4066e533bde44add9aaf6c2266073be0
      靖洋卡通Nice Bingo,mitv://ns2.hellotvvod.com:9906/6bf5950f3f8744e8a21ea3d1e79ff110
      靖天卡通台,mitv://ns2.hellotvvod.com:9906/dbabda931eae4361b91cdd1aa96154c3
      達文西頻道,mitv://ns2.hellotvvod.com:9906/a823fac84f4c40818a29e002478d7fa7
      Nick Jr.,mitv://ns2.hellotvvod.com:9906/866039f4489044258c86cddba6da7ed0
      國會頻道1,mitv://ns2.hellotvvod.com:9906/369901e433294b37b8e4fbc341e3f243
      國會頻道2,mitv://ns2.hellotvvod.com:9906/00901e1c00934bf8bdc9cd2b3fae8185
      MTV Live,mitv://ns2.hellotvvod.com:9906/f5eeec290af444da94f0897b68c8dff2
      Mezzo Live,mitv://ns2.hellotvvod.com:9906/7a21c9301cb34882a8d70fdfa37640b6
      CLASSICA 古典樂,mitv://ns2.hellotvvod.com:9906/2ced715c0f064e4ab1be43bc1c6b4b31
      CMusic,mitv://ns2.hellotvvod.com:9906/0c0f41a8525043ae965b44926c58f0b3
      TRACE Sport Stars,mitv://ns2.hellotvvod.com:9906/8ca42885e5034ab9b9112b21feda9b64
      博斯高球,mitv://ns2.hellotvvod.com:9906/73b2be84621d44b2915672ff5c7994bc
      博斯高球二台,mitv://ns2.hellotvvod.com:9906/f5c0db11becf46468b75e43ccaee733d
      博斯網球台,mitv://ns2.hellotvvod.com:9906/4c7d6168aab941b997bf10d8061bf895
      博斯魅力網,mitv://ns2.hellotvvod.com:9906/09aa17e50e8a4a7bac1a05ce17f56991
      博斯無限台,mitv://ns2.hellotvvod.com:9906/f562cbdf8ef64cfdb8e52933dccf2d8e
      博斯無限二台,mitv://ns2.hellotvvod.com:9906/ba980641089e4011a6d267bf86924593
      博斯運動,mitv://ns2.hellotvvod.com:9906/73ae1165e0e44bef84bd58bdff82cf60
      ELEVEN體育2台,mitv://ns2.hellotvvod.com:9906/9e9ea30b9bf04fccb0109647e62d5724
      智林體育台,mitv://ns2.hellotvvod.com:9906/4d8a5a456f9b4ec8aca6874294be7926
      博斯運動二台,mitv://ns2.hellotvvod.com:9906/d576fb225a1542ab8cf034e901a6bb84
      OUTDOOR,mitv://ns2.hellotvvod.com:9906/7a435559000e4e219c02136f2a168c94
      HBO強檔鉅獻,mitv://ns2.hellotvvod.com:9906/a08cf4948fbd4f2f8b45af61be729bd7
      HBO原創鉅獻,mitv://ns2.hellotvvod.com:9906/aca8b9a2da6340748c262e42afd8f145
      國家地理高畫質野生頻道,mitv://ns2.hellotvvod.com:9906/4d45126cac2e4d1ba1a3cd251e562cb3
      BBC Earth,mitv://ns2.hellotvvod.com:9906/00b332f34bbf4e42942543792dc82609
      Discovery Asia,mitv://ns2.hellotvvod.com:9906/33373d80c0084af181e7b368a1625e5d
      Discovery科學頻道,mitv://ns2.hellotvvod.com:9906/ad8b7d1ed5df499c894af11598421cfc
      DMAX,mitv://ns2.hellotvvod.com:9906/b1fce76ac9c440b5b03a40bb5a981bff
      EVE,mitv://ns2.hellotvvod.com:9906/ba508f74444d4a1ca8ffbc64623806ad
      HISTORY 2,mitv://ns2.hellotvvod.com:9906/68c41200c7ad4b6eb1ff4b3643e48ad1
      歷史頻道,mitv://ns2.hellotvvod.com:9906/1a373f737d54414da26a8a646c8e2aaa
      罪案偵緝頻道,mitv://ns2.hellotvvod.com:9906/97c7f30784fe4e62bf15f0796b8da27b
      BBC Lifestyle,mitv://ns2.hellotvvod.com:9906/dee6eb4f686741dba6f53015a264115e
      LUXE TV,mitv://ns2.hellotvvod.com:9906/0e1fa6cfb8204d14aa9e4223afe32c94
      Lifetime,mitv://ns2.hellotvvod.com:9906/a80c87d12da3465384bdfa6a3794dfa9
      KLT-靖天國際台,mitv://ns2.hellotvvod.com:9906/7dab412b5ac74b54b6c9a7a4884e3408
      HGTV居家樂活頻道,mitv://ns2.hellotvvod.com:9906/f2b6db181e7b46b3893d845ec12130b1
      Love Nature,mitv://ns2.hellotvvod.com:9906/7a0d3aef505f4d829e2f8eac6950d36c
      美食星球,mitv://ns2.hellotvvod.com:9906/390d00a2991d428a8122948fb28c9c7f
      亞洲美食頻道,mitv://ns2.hellotvvod.com:9906/8d914a39f5eb401ea52c882a8ab658b8
      亞洲旅遊台,mitv://ns2.hellotvvod.com:9906/914fe7a85ae54d9dae11f9c062ed5568
      EYE TV旅遊台,mitv://ns2.hellotvvod.com:9906/d56bd560369a4140a3edff663618c93f
      時尚頻道,mitv://ns2.hellotvvod.com:9906/43bd34432b3740b8b7a884966c78a39f
      好消息2台,mitv://ns2.hellotvvod.com:9906/4d28e602436b4615a98315e701f6b8f3
      三立綜合台,mitv://ns2.hellotvvod.com:9906/b148509326ee4ee482d1a31016180344
      靖天資訊台,mitv://ns2.hellotvvod.com:9906/93d177d922404e29996ff33981efd67a
      靖天綜合台,mitv://ns2.hellotvvod.com:9906/e780ff5094a44c5eba60920d4b9d2084
      靖天育樂台,mitv://ns2.hellotvvod.com:9906/555f1e7f37194ad2b030d45f847002ca
      中視經典台,mitv://ns2.hellotvvod.com:9906/c379e81006f64858885498d0a62fc350
      中視菁采台,mitv://ns2.hellotvvod.com:9906/5b5c946da4f141ffb0097cad82652045
      TVBS精采台,mitv://ns2.hellotvvod.com:9906/89b8ad825bea436685d162b2abc1cd59
      壹電視綜合,mitv://ns2.hellotvvod.com:9906/68acadb6d1b04aa09dae9f60e77374c1
      緯來精采,mitv://ns2.hellotvvod.com:9906/dbf8c1f9473d4518bfe35a9902e75397
      ETtoday綜合台,mitv://ns2.hellotvvod.com:9906/b2c0ca3df629474589e043cbccf2f2a8
      民視第一台,mitv://ns2.hellotvvod.com:9906/e38efe760a3a4682943fc15f11c268d7
      民視台灣台,mitv://ns2.hellotvvod.com:9906/da0914d4347f49248fb03e5b7369009b
      Nice TV靖天歡樂台,mitv://ns2.hellotvvod.com:9906/405290a864514c71b8373bfc6eb9fc83
      八大優頻道,mitv://ns2.hellotvvod.com:9906/5252de9193d7462aae6746faf3bf4fce
      三立戲劇台,mitv://ns2.hellotvvod.com:9906/9596c701af704a73b24c967e2a1bbfe8
      龍華戲劇,mitv://ns2.hellotvvod.com:9906/63eb65441b134f1da41e79887e92fb5a
      靖天戲劇台,mitv://ns2.hellotvvod.com:9906/d9950d394bff48299c5a28ed765cc6d9
      靖洋戲劇台,mitv://ns2.hellotvvod.com:9906/90d3ab772b8e472e99e5f088878802e7
      靖天日本台,mitv://ns2.hellotvvod.com:9906/95055e6f51f94d149016618575e440a6
      i-Fun動漫台,mitv://ns2.hellotvvod.com:9906/59e9cecd6fc0423ca5a48a6d2b0fd895
      韓國娛樂台,mitv://ns2.hellotvvod.com:9906/035c81c14d404eca8fac6c418eed7cee
      星衛娛樂台,mitv://ns2.hellotvvod.com:9906/acae8b4b5826499bbacc9568ec35061c
      ROCK Extreme,mitv://ns2.hellotvvod.com:9906/932125efd9d34dbebd42b9226651c1d2
      中視新聞台,mitv://ns2.hellotvvod.com:9906/879f797b82124de0bfa016e831cb2ab8
      寰宇新聞台,mitv://ns2.hellotvvod.com:9906/dddb191f81fd4787998d75ef2d7071fc
      華視新聞,mitv://ns2.hellotvvod.com:9906/fca6a3074cce4afca2b30fc7e78347ad
      NHK新聞資訊台,mitv://ns2.hellotvvod.com:9906/e938e6046f404a3993a89233e092d356
      美亞電影台HD,mitv://ns2.hellotvvod.com:9906/ad7c1f4844dc4596ba60ee436781d480
      龍華電影,mitv://ns2.hellotvvod.com:9906/b39b58b398ef458dbd192515fa18b0ac
      星衛HD電影台,mitv://ns2.hellotvvod.com:9906/ce659aab9e3b49d4bcfb3928d649b2eb
      靖天映畫,mitv://ns2.hellotvvod.com:9906/23050194ed2b45afa670e38a6466b049
      靖天電影台,mitv://ns2.hellotvvod.com:9906/4a109f229bd6419e88f7739ce7f26e6e
      WARNER TV,mitv://ns2.hellotvvod.com:9906/00b865be65364dec90c70d94bc743530
      Star Movies HD,mitv://ns2.hellotvvod.com:9906/86252ae15bb94e2ea327b57e4ceb55d1
      AMC最愛電影,mitv://ns2.hellotvvod.com:9906/8e511d6f474f493fa483e3e4db2308d7
      HBO Family,mitv://ns2.hellotvvod.com:9906/541d760c286940f2aa1f1302e6f0af04
      CatchPlay電影台,mitv://ns2.hellotvvod.com:9906/9c1a56d31a3b4966a1f3719541d8216b
      CinemaWorld,mitv://ns2.hellotvvod.com:9906/52afee8aebbd4457b3fa9d6f092af8ef
      壹電視電影台,mitv://ns2.hellotvvod.com:9906/855ee3ecba8c4aeb8855cc8f6522c9c1
      采昌影劇台,mitv://ns2.hellotvvod.com:9906/295a91168526474da25f0401c6b39bc7
      佛衛慈悲台,mitv://ns2.hellotvvod.com:9906/d248c40d77c44d8285ac4ebcf85c22b3
      TV5Monde,mitv://ns2.hellotvvod.com:9906/84b5affad02d429baf5647c20c18cfda
      Cbeebies,mitv://ns2.hellotvvod.com:9906/728b6da29bf14ecea0d669bd8211c0f0
      EYE TV戲劇台,mitv://ns2.hellotvvod.com:9906/0d9d61810be0403ea38ddaca1f6ffe2d
      台視新聞台,mitv://ns2.hellotvvod.com:9906/4ece36e45459497ba57f5f1722d46744
      寰宇新聞台灣台,mitv://ns2.hellotvvod.com:9906/75c261c131b04298bcf0df6b0f3ee793
      台視財經台,mitv://ns2.hellotvvod.com:9906/9af10136be8b46398620ce326c46d055
      愛爾達綜合台,mitv://ns2.hellotvvod.com:9906/14cb5448691848f8b93e6470af22838a
      愛爾達影劇台,mitv://ns2.hellotvvod.com:9906/22b198d22644451182976202f365fd43
      ROCK Entertainment,mitv://ns2.hellotvvod.com:9906/95b364d816794f839fcdc22bd497ae45
      Dreamworks,mitv://ns2.hellotvvod.com:9906/86e324b1484a49b18ccc3a980f853079
      TV5MONDE Style 生活時尚,mitv://ns2.hellotvvod.com:9906/ee104461c2db4bc0b07c08420d859c47
      Travel Channel,mitv://ns2.hellotvvod.com:9906/94170643ba204b3191458510ae0ac8c9
      影迷數位電影台,mitv://ns2.hellotvvod.com:9906/c151059ac92848478948ab8e07a2f49b
      衛視中文台,mitv://ns2.hellotvvod.com:9906/3158a4d5c328402d960fc4bde1b23805
      愛爾達體育1台,mitv://ns2.hellotvvod.com:9906/6517abddb67747acbab2fefa2c66dee9
      愛爾達體育2台,mitv://ns2.hellotvvod.com:9906/095117540c854b59ad9c50789ba0da39
      愛爾達體育3台,mitv://ns2.hellotvvod.com:9906/94970782768f440cab86c58c4526f100
  台灣(備)	
      愛爾達體育1台(備),mitv://ns2.hellotvvod.com:9906/da050f1fd34d4fc6aefd4b9e3ee75718
      愛爾達體育2台(備),mitv://ns2.hellotvvod.com:9906/dc332139f9d443628b2f2a5ab4d0c0d5
      愛爾達體育3台(備),mitv://ns2.hellotvvod.com:9906/17d42f2d32764ef5a1ab31f00c1e6012
      民視(備),mitv://ns2.hellotvvod.com:9906/7f94ada5c13846c8bdc75759fac610d8
      三立台灣台(備),mitv://ns2.hellotvvod.com:9906/a32abd5a56ec4c91ab0f731a7ddea113
      台視(備),mitv://ns2.hellotvvod.com:9906/33418210f8904a129a179e921b69aad1
      大愛(備),mitv://ns2.hellotvvod.com:9906/de3bb917ac104e2f86ff86530fc3667f
      中視(備),mitv://ns2.hellotvvod.com:9906/7151031033df4ff68ccba721f09bb916
      華視(備),mitv://ns2.hellotvvod.com:9906/37fc03022f534b268feea25fd8e436de
      公視(備),mitv://ns2.hellotvvod.com:9906/3762cc4fd43d421499ba1f69380ad799
      東森新聞台(備),mitv://ns2.hellotvvod.com:9906/3d121ff70f414618a2e1add347eaf05b
  中國,#genre#
      CCTV1,mitv://ns2.hellotvvod.com:9906/949da010d4334d7f8a2cc525c76903f3
      CCTV2,mitv://ns2.hellotvvod.com:9906/b21fd2db45bc466bb93ce134d3058ed9
      CCTV3,mitv://ns2.hellotvvod.com:9906/71fd9abf19614c8792c9ca58c72ef0d8
      CCTV4,mitv://ns2.hellotvvod.com:9906/6836528e964d45838e38aeb545b1f52f
      CCTV5,mitv://ns2.hellotvvod.com:9906/6b4a767731964393983fd3a93e567b17
      CCTV5+,mitv://ns2.hellotvvod.com:9906/cb0d86d128b04dab82465ef1c6bfb901
      CCTV6,mitv://ns2.hellotvvod.com:9906/3cf3a77612d84baba2f6ce5a13c9b8b9
      CCTV7,mitv://ns2.hellotvvod.com:9906/c3ab185145fc4623af143659af264282
      CCTV8,mitv://ns2.hellotvvod.com:9906/b4c7826947c245e98e38d83e87dfa3c8
      CCTV9,mitv://ns2.hellotvvod.com:9906/11f4e4a65bd94391ad1892c03fd1cec8
      CCTV10,mitv://ns2.hellotvvod.com:9906/a4e1ed5cd0944e17a799e19a5c1da151
      CCTV11,mitv://ns2.hellotvvod.com:9906/3be6f73b5df3417abf1c87bec285fd70
      CCTV12,mitv://ns2.hellotvvod.com:9906/2630aa6d739a410689f83ea71b1e8123
      CCTV13,mitv://ns2.hellotvvod.com:9906/58abf4427e8d416d93eef732ff2664fc
      CCTV14,mitv://ns2.hellotvvod.com:9906/b1c3f58a29e74cf89a32d7d74301d0ae
      CCTV15,mitv://ns2.hellotvvod.com:9906/ae4a6c38fca742118a0160f6907cf0d0
      北京衛視,mitv://ns2.hellotvvod.com:9906/b993c9be6eb6473dad0bcc316408a9a1
      天津衛視,mitv://ns2.hellotvvod.com:9906/709c9559a63644a385d4ecfdb524c408
      河北衛視,mitv://ns2.hellotvvod.com:9906/ffbd662a9e1f421fba78d5da4522c6f4
      黑龍江衛視,mitv://ns2.hellotvvod.com:9906/8225b397b1da41a3817eeed4648b6d90
      遼寧衛視,mitv://ns2.hellotvvod.com:9906/e9476af36d2547c0ad310d104352be9e
      東方衛視,mitv://ns2.hellotvvod.com:9906/b9083f84aee14ccaa35c36ae516843f1
      江蘇衛視,mitv://ns2.hellotvvod.com:9906/a4fdaf822d2e4bc0be2582a36e444e7f
      浙江衛視,mitv://ns2.hellotvvod.com:9906/ffa89ee5921d43d8a25389e68eeb5dac
      江西衛視,mitv://ns2.hellotvvod.com:9906/3fd9c5e41d2743bb8e7ce13de4ef8600
      山東衛視,mitv://ns2.hellotvvod.com:9906/d22d5e0bec1f4fae8ec4dcb477e1b2ef
      東南衛視,mitv://ns2.hellotvvod.com:9906/c787b618e2274797811226ed4266c192
      湖北衛視,mitv://ns2.hellotvvod.com:9906/bf26bbb6819c4c6a837ae50bd2c10051
      湖南衛視,mitv://ns2.hellotvvod.com:9906/0ac466b2420b4c1ca9f6ff7643936b4a
      深圳衛視,mitv://ns2.hellotvvod.com:9906/fc72262b0f424fa3afa185a27956abb7
      廣東衛視,mitv://ns2.hellotvvod.com:9906/abdb6b3aa4b647d8992e0a9e699ffcaa
      廣西衛視,mitv://ns2.hellotvvod.com:9906/bc1f8f54a5a94d71801cf1efabb7ef97
      重慶衛視,mitv://ns2.hellotvvod.com:9906/6daaa12bee1f4766a119b8d0383a4349
      雲南衛視,mitv://ns2.hellotvvod.com:9906/04a53a499e804d408f20166457beba88
      星空衛視,mitv://ns2.hellotvvod.com:9906/a626bdbfdbc14f2fbbb6aa71958aab2b
      廣東南方衛視,mitv://ns2.hellotvvod.com:9906/3782824bd68a4da78781fd88b1abee5a
      珠江台,mitv://ns2.hellotvvod.com:9906/08ff1703a8a747fabf2ce367c153a400
      金鷹卡通,mitv://ns2.hellotvvod.com:9906/1e78cf513c4e405da6cedd48f1efcbb6
      魅力足球,mitv://ns2.hellotvvod.com:9906/defcef74038c40eb81689542954b79bf
      新視覺,mitv://ns2.hellotvvod.com:9906/f544a7ef39134d9d9f8b69aa4fa908a0
      廣東體育,mitv://ns2.hellotvvod.com:9906/cf4d0003218f4675816f63888120bef9
      CCTV16,mitv://ns2.hellotvvod.com:9906/ec15893685644fab88626eadd3a4dee7
      廣東影視,mitv://ns2.hellotvvod.com:9906/9f7e51f8e6964f84a9626f10da02d2a6
